"bird_sp" "plant_sp" "int_s" "n.studies" "freq" "bird.gape" "seed.size" "family"
"Thraupis_episcopus" "Myrcia_splendens" 0 0 0 10.1 6.1 "Thraupidae"
"Thraupis_episcopus" "Myrsine_lancifolia" 0 0 0 10.1 4.02 "Thraupidae"
"Thraupis_episcopus" "Pera_glabrata" 0 0 0 10.1 4 "Thraupidae"
"Thraupis_episcopus" "Protium_heptaphyllum" 0 0 0 10.1 9.23 "Thraupidae"
"Thraupis_episcopus" "Urera_baccifera" 0 1 0 10.1 2 "Thraupidae"
"Thraupis_episcopus" "Vitex_polygama" 0 0 0 10.1 13 "Thraupidae"
"Thraupis_episcopus" "Casearia_sylvestris" 1 1 1 10.1 22.8 "Thraupidae"
"Thraupis_episcopus" "Eugenia_melanogyna" 0 0 0 10.1 25.36 "Thraupidae"
"Thraupis_episcopus" "Ficus_luschthia" 0 0 0 10.1 1.6 "Thraupidae"
"Thraupis_episcopus" "Geonoma_pauciflora" 0 0 0 10.1 6.9 "Thraupidae"
"Thraupis_episcopus" "Leandra_australis" 0 1 0 10.1 0.91 "Thraupidae"
"Thraupis_episcopus" "Leandra_pilonensis" 0 0 0 10.1 1.03 "Thraupidae"
"Thraupis_episcopus" "Leandra_regnellii" 0 0 0 10.1 0.31 "Thraupidae"
"Thraupis_episcopus" "Miconia_cubatanensis" 0 0 0 10.1 2.35 "Thraupidae"
"Thraupis_episcopus" "Miconia_sellowiana" 0 0 0 10.1 1.15 "Thraupidae"
"Thraupis_episcopus" "Morus_nigra" 2 2 1 10.1 2.3 "Thraupidae"
"Thraupis_episcopus" "Myrcia_anacardiifolia" 0 0 0 10.1 9 "Thraupidae"
"Thraupis_episcopus" "Myrcia_hebepetala" 0 0 0 10.1 10 "Thraupidae"
"Thraupis_episcopus" "Myrcia_pubipetala" 0 0 0 10.1 6.58 "Thraupidae"
"Thraupis_episcopus" "Myrcia_spectabilis" 0 0 0 10.1 9.805 "Thraupidae"
"Thraupis_episcopus" "Rubus_urticifolius" 0 0 0 10.1 2.02 "Thraupidae"
"Thraupis_episcopus" "Siphoneugena_densiflora" 0 0 0 10.1 8 "Thraupidae"
"Thraupis_episcopus" "Marlierea_obscura" 0 0 0 10.1 9 "Thraupidae"
"Thraupis_episcopus" "Maytenus_aquifolia" 0 0 0 10.1 5.5 "Thraupidae"
"Thraupis_episcopus" "Copaifera_langsdorffii" 0 1 0 10.1 17 "Thraupidae"
"Thraupis_episcopus" "Inga_marginata" 0 0 0 10.1 11 "Thraupidae"
"Thraupis_episcopus" "Leandra_laevigata" 0 0 0 10.1 0.52 "Thraupidae"
"Thraupis_episcopus" "Leandra_refracta" 0 0 0 10.1 0.5 "Thraupidae"
"Thraupis_episcopus" "Leandra_sabiaensis" 0 0 0 10.1 0.58 "Thraupidae"
"Thraupis_episcopus" "Miconia_latecrenata" 0 0 0 10.1 0.62 "Thraupidae"
"Thraupis_episcopus" "Ossaea_amygdaloides" 0 0 0 10.1 1.05 "Thraupidae"
"Thraupis_episcopus" "Piper_corintoanum" 0 0 0 10.1 1.33 "Thraupidae"
"Thraupis_episcopus" "Trichilia_catigua" 1 1 1 10.1 12.5 "Thraupidae"
"Thraupis_episcopus" "Trichilia_clausseni" 0 1 0 10.1 6 "Thraupidae"
"Thraupis_episcopus" "Trichilia_elegans" 0 0 0 10.1 7.6 "Thraupidae"
"Thraupis_episcopus" "Trichilia_pallida" 0 0 0 10.1 7 "Thraupidae"
"Thraupis_episcopus" "Miconia_prasina" 0 0 0 10.1 0.6 "Thraupidae"
"Thraupis_episcopus" "Acacia_auriculiformis" 1 1 1 10.1 4 "Thraupidae"
"Thraupis_episcopus" "Ficus_citrifolia" 0 0 0 10.1 1.2 "Thraupidae"
"Thraupis_episcopus" "Ficus_trigona" 0 0 0 10.1 1.1 "Thraupidae"
"Thraupis_episcopus" "Piper_aduncum" 0 1 0 10.1 0.895 "Thraupidae"
"Thraupis_episcopus" "Psidium_cattleianum" 0 0 0 10.1 4 "Thraupidae"
"Thraupis_episcopus" "Alchornea_sidifolia" 0 0 0 10.1 6 "Thraupidae"
"Thraupis_episcopus" "Ficus_benjamina" 1 2 0.5 10.1 1.21 "Thraupidae"
"Thraupis_episcopus" "Ficus_hirsuta" 0 0 0 10.1 1 "Thraupidae"
"Thraupis_episcopus" "Ficus_organensis" 0 0 0 10.1 0.7 "Thraupidae"
"Thraupis_episcopus" "Miconia_ligustroides" 0 0 0 10.1 1.3 "Thraupidae"
"Thraupis_episcopus" "Plinia_cauliflora" 1 1 1 10.1 10 "Thraupidae"
"Thraupis_episcopus" "Eugenia_cerasiflora" 0 0 0 10.1 14 "Thraupidae"
"Thraupis_episcopus" "Maclura_tinctoria" 0 0 0 10.1 2.5 "Thraupidae"
"Thraupis_episcopus" "Myrcia_palustris" 0 0 0 10.1 5.12 "Thraupidae"
"Thraupis_episcopus" "Lantana_camara" 0 0 0 10.1 4.3 "Thraupidae"
"Thraupis_episcopus" "Lantana_pohliana" 0 0 0 10.1 3.3 "Thraupidae"
"Thraupis_episcopus" "Euterpe_oleracea" 0 0 0 10.1 10.18 "Thraupidae"
"Thraupis_episcopus" "Melia_azedarach" 1 3 0.333333333333333 10.1 3.5 "Thraupidae"
"Thraupis_episcopus" "Leandra_carassana" 0 0 0 10.1 1.14 "Thraupidae"
"Thraupis_episcopus" "Eugenia_umbelliflora" 0 0 0 10.1 12.06 "Thraupidae"
"Thraupis_episcopus" "Sapium_glandulosum" 0 0 0 10.1 5 "Thraupidae"
"Thraupis_episcopus" "Vitex_megapotamica" 0 0 0 10.1 13.3 "Thraupidae"
"Thraupis_episcopus" "Leandra_melastomoides" 0 0 0 10.1 0.97 "Thraupidae"
"Thraupis_episcopus" "Matayba_guianensis" 0 0 0 10.1 11.1 "Thraupidae"
"Thraupis_episcopus" "Archontophoenix_cunninghamiana" 1 1 1 10.1 12.85 "Thraupidae"
"Thraupis_episcopus" "Syagrus_romanzoffiana" 1 2 0.5 10.1 21 "Thraupidae"
"Thraupis_episcopus" "Cecropia_hololeuca" 0 1 0 10.1 2.9 "Thraupidae"
"Thraupis_episcopus" "Celtis_iguanaea" 0 0 0 10.1 7 "Thraupidae"
"Thraupis_episcopus" "Calyptranthes_clusiifolia" 0 0 0 10.1 5.4 "Thraupidae"
"Thraupis_episcopus" "Campomanesia_guazumifolia" 0 0 0 10.1 10 "Thraupidae"
"Thraupis_episcopus" "Eugenia_florida" 0 0 0 10.1 10 "Thraupidae"
"Thraupis_episcopus" "Eugenia_pyriformis" 0 0 0 10.1 16.6 "Thraupidae"
"Thraupis_episcopus" "Eugenia_verticillata" 0 0 0 10.1 7 "Thraupidae"
"Thraupis_episcopus" "Ficus_guaranitica" 0 0 0 10.1 2.4 "Thraupidae"
"Thraupis_episcopus" "Guarea_kunthiana" 0 1 0 10.1 20 "Thraupidae"
"Thraupis_episcopus" "Holocalyx_balansae" 0 0 0 10.1 2.1 "Thraupidae"
"Thraupis_episcopus" "Myrcia_ilheosensis" 0 0 0 10.1 3.9 "Thraupidae"
"Thraupis_episcopus" "Ficus_insipida" 0 1 0 10.1 2.8 "Thraupidae"
"Thraupis_episcopus" "Inga_laurina" 1 1 1 10.1 22 "Thraupidae"
"Thraupis_episcopus" "Roystonea_oleraceae" 1 1 1 10.1 9 "Thraupidae"
"Thraupis_episcopus" "Eugenia_astringens" 0 0 0 10.1 13.62 "Thraupidae"
"Thraupis_episcopus" "Inga_edulis" 0 0 0 10.1 21.3 "Thraupidae"
"Thraupis_episcopus" "Morus_alba" 1 2 0.5 10.1 1.88 "Thraupidae"
"Thraupis_episcopus" "Campomanesia_guaviroba" 0 0 0 10.1 8.5 "Thraupidae"
"Thraupis_episcopus" "Miconia_cinerascens" 0 0 0 10.1 1.47 "Thraupidae"
"Thraupis_episcopus" "Margaritaria_nobilis" 0 0 0 10.1 2.54 "Thraupidae"
"Thraupis_episcopus" "Marlierea_tomentosa" 0 0 0 10.1 5.94 "Thraupidae"
"Thraupis_episcopus" "Myrcia_tomentosa" 0 0 0 10.1 4.5 "Thraupidae"
"Thraupis_episcopus" "Casearia_decandra" 0 0 0 10.1 4.4 "Thraupidae"
"Thraupis_episcopus" "Leandra_aurea" 0 0 0 10.1 0.8 "Thraupidae"
"Thraupis_episcopus" "Eugenia_cuprea" 0 0 0 10.1 13.04333333 "Thraupidae"
"Thraupis_episcopus" "Eugenia_handroi" 0 0 0 10.1 11.9 "Thraupidae"
"Thraupis_episcopus" "Eugenia_oblongata" 0 0 0 10.1 17 "Thraupidae"
"Thraupis_episcopus" "Geonoma_elegans" 0 0 0 10.1 8.866666667 "Thraupidae"
"Thraupis_episcopus" "Myrceugenia_myrcioides" 0 0 0 10.1 3 "Thraupidae"
"Thraupis_episcopus" "Calyptranthes_concinna" 0 0 0 10.1 6 "Thraupidae"
"Thraupis_episcopus" "Myrcia_hartwegiana" 0 0 0 10.1 3.7 "Thraupidae"
"Thraupis_episcopus" "Leandra_barbinervis" 0 0 0 10.1 0.93 "Thraupidae"
"Thraupis_episcopus" "Myrciaria_cuspidata" 0 0 0 10.1 5.6 "Thraupidae"
"Thraupis_episcopus" "Rubus_brasiliensis" 0 0 0 10.1 3.69 "Thraupidae"
"Thraupis_ornata" "Allophylus_edulis" 1 2 0.5 6.518 7.69 "Thraupidae"
"Thraupis_ornata" "Cabralea_canjerana" 0 2 0 6.518 10 "Thraupidae"
"Thraupis_ornata" "Campomanesia_xanthocarpa" 0 1 0 6.518 6 "Thraupidae"
"Thraupis_ornata" "Cecropia_glaziovii" 2 2 1 6.518 2 "Thraupidae"
"Thraupis_ornata" "Cecropia_pachystachya" 0 1 0 6.518 2 "Thraupidae"
"Thraupis_ornata" "Citharexylum_myrianthum" 0 1 0 6.518 11 "Thraupidae"
"Thraupis_ornata" "Coussapoa_microcarpa" 2 2 1 6.518 2.8 "Thraupidae"
"Thraupis_ornata" "Cupania_oblongifolia" 1 1 1 6.518 11.8 "Thraupidae"
"Thraupis_ornata" "Cupania_vernalis" 0 2 0 6.518 11 "Thraupidae"
"Thraupis_ornata" "Eugenia_brasiliensis" 0 0 0 6.518 7.1 "Thraupidae"
"Thraupis_ornata" "Eugenia_involucrata" 0 0 0 6.518 12 "Thraupidae"
"Thraupis_ornata" "Euterpe_edulis" 0 3 0 6.518 11.7 "Thraupidae"
"Thraupis_ornata" "Ficus_enormis" 1 1 1 6.518 15 "Thraupidae"
"Thraupis_ornata" "Ficus_luschnathiana" 0 1 0 6.518 1.6 "Thraupidae"
"Thraupis_ornata" "Ficus_pertusa" 0 1 0 6.518 1.1 "Thraupidae"
"Thraupis_ornata" "Guarea_macrophylla" 0 2 0 6.518 12.8 "Thraupidae"
"Thraupis_ornata" "Hyeronima_alchorneoides" 0 2 0 6.518 4 "Thraupidae"
"Thraupis_ornata" "Marlierea_reitzii" 0 1 0 6.518 10.14 "Thraupidae"
"Thraupis_ornata" "Matayba_elaeagnoides" 0 0 0 6.518 10 "Thraupidae"
"Thraupis_ornata" "Miconia_cabucu" 0 3 0 6.518 2.6 "Thraupidae"
"Thraupis_ornata" "Miconia_inconspicua" 0 1 0 6.518 1.13 "Thraupidae"
"Thraupis_ornata" "Myrsine_coriacea" 3 3 1 6.518 2.99 "Thraupidae"
"Thraupis_ornata" "Myrsine_umbellata" 2 2 1 6.518 3.7 "Thraupidae"
"Thraupis_ornata" "Myrsine_venosa" 0 1 0 6.518 4.16 "Thraupidae"
"Thraupis_ornata" "Pourouma_guianensis" 0 1 0 6.518 17.5 "Thraupidae"
"Thraupis_ornata" "Protium_widgrenii" 0 1 0 6.518 16 "Thraupidae"
"Thraupis_ornata" "Sorocea_bonplandii" 0 0 0 6.518 11.2 "Thraupidae"
"Thraupis_ornata" "Tapirira_guianensis" 0 1 0 6.518 6.9 "Thraupidae"
"Thraupis_ornata" "Virola_bicuhyba" 0 2 0 6.518 24 "Thraupidae"
"Thraupis_ornata" "Virola_gardneri" 0 0 0 6.518 26 "Thraupidae"
"Thraupis_ornata" "Alchornea_glandulosa" 2 3 0.666666666666667 6.518 8 "Thraupidae"
"Thraupis_ornata" "Callicarpa_reevesii" 0 0 0 6.518 1.4 "Thraupidae"
"Thraupis_ornata" "Miconia_rubiginosa" 0 0 0 6.518 1.27 "Thraupidae"
"Thraupis_ornata" "Protium_spruceanum" 0 0 0 6.518 10 "Thraupidae"
"Thraupis_ornata" "Richeria_grandis" 0 0 0 6.518 6.8 "Thraupidae"
"Thraupis_ornata" "Rubus_rosifolius" 0 1 0 6.518 1.55 "Thraupidae"
"Thraupis_ornata" "Schinus_terebinthifolius" 2 3 0.666666666666667 6.518 3.5 "Thraupidae"
"Thraupis_ornata" "Trema_micrantha" 2 2 1 6.518 2 "Thraupidae"
"Thraupis_ornata" "Miconia_tristis" 2 3 0.666666666666667 6.518 2.11 "Thraupidae"
"Thraupis_ornata" "Myrsine_gardneriana" 0 1 0 6.518 4.6 "Thraupidae"
"Thraupis_ornata" "Alchornea_triplinervia" 1 2 0.5 6.518 5.8 "Thraupidae"
"Thraupis_ornata" "Copaifera_trapezifolia" 0 1 0 6.518 18.3 "Thraupidae"
"Thraupis_ornata" "Eugenia_uniflora" 0 2 0 6.518 16 "Thraupidae"
"Thraupis_ornata" "Ficus_eximia" 0 1 0 6.518 1.6 "Thraupidae"
"Thraupis_ornata" "Livistona_chinensis" 0 0 0 6.518 14 "Thraupidae"
"Thraupis_ornata" "Maytenus_gonoclada" 0 2 0 6.518 12.5 "Thraupidae"
"Thraupis_ornata" "Miconia_budlejoides" 1 2 0.5 6.518 1.27 "Thraupidae"
"Thraupis_ornata" "Miconia_cinnamomifolia" 2 3 0.666666666666667 6.518 0.4 "Thraupidae"
"Thraupis_ornata" "Miconia_discolor" 0 1 0 6.518 1.28 "Thraupidae"
"Thraupis_ornata" "Miconia_racemifera" 1 2 0.5 6.518 1.64 "Thraupidae"
"Thraupis_ornata" "Myrcia_brasiliensis" 0 1 0 6.518 6.19 "Thraupidae"
"Thraupis_ornata" "Prunus_myrtifolia" 0 1 0 6.518 9 "Thraupidae"
"Thraupis_ornata" "Syzygium_cumini" 0 1 0 6.518 14.5 "Thraupidae"
"Thraupis_ornata" "Virola_sebifera" 0 0 0 6.518 15 "Thraupidae"
"Thraupis_ornata" "Miconia_pusilliflora" 2 4 0.5 6.518 2.855 "Thraupidae"
"Thraupis_ornata" "Psidium_guajava" 0 3 0 6.518 4.7 "Thraupidae"
"Thraupis_ornata" "Tetrorchidium_rubrivenium" 2 2 1 6.518 6 "Thraupidae"
"Thraupis_ornata" "Aegiphila_integrifolia" 0 2 0 6.518 8 "Thraupidae"
"Thraupis_ornata" "Cupania_emarginata" 0 0 0 6.518 9.5 "Thraupidae"
"Thraupis_ornata" "Guapira_opposita" 1 1 1 6.518 6.1 "Thraupidae"
"Thraupis_ornata" "Guarea_guidonia" 0 0 0 6.518 13 "Thraupidae"
"Thraupis_ornata" "Miconia_albicans" 0 0 0 6.518 1.02 "Thraupidae"
"Thraupis_ornata" "Myrcia_splendens" 1 1 1 6.518 6.1 "Thraupidae"
"Thraupis_ornata" "Myrsine_lancifolia" 1 1 1 6.518 4.02 "Thraupidae"
"Thraupis_ornata" "Pera_glabrata" 0 1 0 6.518 4 "Thraupidae"
"Thraupis_ornata" "Protium_heptaphyllum" 1 2 0.5 6.518 9.23 "Thraupidae"
"Thraupis_ornata" "Urera_baccifera" 0 2 0 6.518 2 "Thraupidae"
"Thraupis_ornata" "Vitex_polygama" 0 0 0 6.518 13 "Thraupidae"
"Thraupis_ornata" "Casearia_sylvestris" 0 2 0 6.518 22.8 "Thraupidae"
"Thraupis_ornata" "Eugenia_melanogyna" 0 1 0 6.518 25.36 "Thraupidae"
"Thraupis_ornata" "Ficus_luschthia" 0 0 0 6.518 1.6 "Thraupidae"
"Thraupis_ornata" "Geonoma_pauciflora" 0 1 0 6.518 6.9 "Thraupidae"
"Thraupis_ornata" "Leandra_australis" 0 2 0 6.518 0.91 "Thraupidae"
"Thraupis_ornata" "Leandra_pilonensis" 0 1 0 6.518 1.03 "Thraupidae"
"Thraupis_ornata" "Leandra_regnellii" 0 1 0 6.518 0.31 "Thraupidae"
"Thraupis_ornata" "Miconia_cubatanensis" 0 2 0 6.518 2.35 "Thraupidae"
"Thraupis_ornata" "Miconia_sellowiana" 3 3 1 6.518 1.15 "Thraupidae"
"Thraupis_ornata" "Morus_nigra" 1 2 0.5 6.518 2.3 "Thraupidae"
"Thraupis_ornata" "Myrcia_anacardiifolia" 0 1 0 6.518 9 "Thraupidae"
"Thraupis_ornata" "Myrcia_hebepetala" 0 2 0 6.518 10 "Thraupidae"
"Thraupis_ornata" "Myrcia_pubipetala" 1 1 1 6.518 6.58 "Thraupidae"
"Thraupis_ornata" "Myrcia_spectabilis" 0 1 0 6.518 9.805 "Thraupidae"
"Thraupis_ornata" "Rubus_urticifolius" 0 2 0 6.518 2.02 "Thraupidae"
"Thraupis_ornata" "Siphoneugena_densiflora" 0 1 0 6.518 8 "Thraupidae"
"Thraupis_ornata" "Marlierea_obscura" 0 1 0 6.518 9 "Thraupidae"
"Thraupis_ornata" "Maytenus_aquifolia" 0 0 0 6.518 5.5 "Thraupidae"
"Thraupis_ornata" "Copaifera_langsdorffii" 0 1 0 6.518 17 "Thraupidae"
"Thraupis_ornata" "Inga_marginata" 0 1 0 6.518 11 "Thraupidae"
"Thraupis_ornata" "Leandra_laevigata" 0 2 0 6.518 0.52 "Thraupidae"
"Thraupis_ornata" "Leandra_refracta" 0 1 0 6.518 0.5 "Thraupidae"
"Thraupis_ornata" "Leandra_sabiaensis" 0 1 0 6.518 0.58 "Thraupidae"
"Thraupis_ornata" "Miconia_latecrenata" 0 1 0 6.518 0.62 "Thraupidae"
"Thraupis_ornata" "Ossaea_amygdaloides" 0 1 0 6.518 1.05 "Thraupidae"
"Thraupis_ornata" "Piper_corintoanum" 0 1 0 6.518 1.33 "Thraupidae"
"Thraupis_ornata" "Trichilia_catigua" 0 0 0 6.518 12.5 "Thraupidae"
"Thraupis_ornata" "Trichilia_clausseni" 0 1 0 6.518 6 "Thraupidae"
"Thraupis_ornata" "Trichilia_elegans" 0 0 0 6.518 7.6 "Thraupidae"
"Thraupis_ornata" "Trichilia_pallida" 0 0 0 6.518 7 "Thraupidae"
"Thraupis_ornata" "Miconia_prasina" 0 0 0 6.518 0.6 "Thraupidae"
"Thraupis_ornata" "Acacia_auriculiformis" 0 0 0 6.518 4 "Thraupidae"
"Thraupis_ornata" "Ficus_citrifolia" 0 0 0 6.518 1.2 "Thraupidae"
"Thraupis_ornata" "Ficus_trigona" 0 0 0 6.518 1.1 "Thraupidae"
"Thraupis_ornata" "Piper_aduncum" 0 1 0 6.518 0.895 "Thraupidae"
"Thraupis_ornata" "Psidium_cattleianum" 0 2 0 6.518 4 "Thraupidae"
"Thraupis_ornata" "Alchornea_sidifolia" 0 0 0 6.518 6 "Thraupidae"
"Thraupis_ornata" "Ficus_benjamina" 0 0 0 6.518 1.21 "Thraupidae"
"Thraupis_ornata" "Ficus_hirsuta" 0 0 0 6.518 1 "Thraupidae"
"Thraupis_ornata" "Ficus_organensis" 0 0 0 6.518 0.7 "Thraupidae"
"Thraupis_ornata" "Miconia_ligustroides" 0 0 0 6.518 1.3 "Thraupidae"
"Thraupis_ornata" "Plinia_cauliflora" 0 0 0 6.518 10 "Thraupidae"
"Thraupis_ornata" "Eugenia_cerasiflora" 0 0 0 6.518 14 "Thraupidae"
"Thraupis_ornata" "Maclura_tinctoria" 0 1 0 6.518 2.5 "Thraupidae"
"Thraupis_ornata" "Myrcia_palustris" 0 0 0 6.518 5.12 "Thraupidae"
"Thraupis_ornata" "Lantana_camara" 0 2 0 6.518 4.3 "Thraupidae"
"Thraupis_ornata" "Lantana_pohliana" 0 0 0 6.518 3.3 "Thraupidae"
"Thraupis_ornata" "Euterpe_oleracea" 0 0 0 6.518 10.18 "Thraupidae"
"Thraupis_ornata" "Melia_azedarach" 0 0 0 6.518 3.5 "Thraupidae"
"Thraupis_ornata" "Leandra_carassana" 0 0 0 6.518 1.14 "Thraupidae"
"Thraupis_ornata" "Eugenia_umbelliflora" 0 0 0 6.518 12.06 "Thraupidae"
"Thraupis_ornata" "Sapium_glandulosum" 0 1 0 6.518 5 "Thraupidae"
"Thraupis_ornata" "Vitex_megapotamica" 0 0 0 6.518 13.3 "Thraupidae"
"Thraupis_ornata" "Leandra_melastomoides" 0 1 0 6.518 0.97 "Thraupidae"
"Thraupis_ornata" "Matayba_guianensis" 0 1 0 6.518 11.1 "Thraupidae"
"Thraupis_ornata" "Archontophoenix_cunninghamiana" 0 0 0 6.518 12.85 "Thraupidae"
"Thraupis_ornata" "Syagrus_romanzoffiana" 0 0 0 6.518 21 "Thraupidae"
"Thraupis_ornata" "Cecropia_hololeuca" 0 0 0 6.518 2.9 "Thraupidae"
"Thraupis_ornata" "Celtis_iguanaea" 0 1 0 6.518 7 "Thraupidae"
"Thraupis_ornata" "Calyptranthes_clusiifolia" 0 0 0 6.518 5.4 "Thraupidae"
"Thraupis_ornata" "Campomanesia_guazumifolia" 0 0 0 6.518 10 "Thraupidae"
"Thraupis_ornata" "Eugenia_florida" 0 0 0 6.518 10 "Thraupidae"
"Thraupis_ornata" "Eugenia_pyriformis" 0 0 0 6.518 16.6 "Thraupidae"
"Thraupis_ornata" "Eugenia_verticillata" 0 0 0 6.518 7 "Thraupidae"
"Thraupis_ornata" "Ficus_guaranitica" 0 0 0 6.518 2.4 "Thraupidae"
"Thraupis_ornata" "Guarea_kunthiana" 0 0 0 6.518 20 "Thraupidae"
"Thraupis_ornata" "Holocalyx_balansae" 0 0 0 6.518 2.1 "Thraupidae"
"Thraupis_ornata" "Myrcia_ilheosensis" 0 1 0 6.518 3.9 "Thraupidae"
"Thraupis_ornata" "Ficus_insipida" 0 0 0 6.518 2.8 "Thraupidae"
"Thraupis_ornata" "Inga_laurina" 0 0 0 6.518 22 "Thraupidae"
"Thraupis_ornata" "Roystonea_oleraceae" 0 0 0 6.518 9 "Thraupidae"
"Thraupis_ornata" "Eugenia_astringens" 0 0 0 6.518 13.62 "Thraupidae"
"Thraupis_ornata" "Inga_edulis" 0 0 0 6.518 21.3 "Thraupidae"
"Thraupis_ornata" "Morus_alba" 0 0 0 6.518 1.88 "Thraupidae"
"Thraupis_ornata" "Campomanesia_guaviroba" 0 0 0 6.518 8.5 "Thraupidae"
"Thraupis_ornata" "Miconia_cinerascens" 0 0 0 6.518 1.47 "Thraupidae"
"Thraupis_ornata" "Margaritaria_nobilis" 0 0 0 6.518 2.54 "Thraupidae"
"Thraupis_ornata" "Marlierea_tomentosa" 0 0 0 6.518 5.94 "Thraupidae"
"Thraupis_ornata" "Myrcia_tomentosa" 0 0 0 6.518 4.5 "Thraupidae"
"Thraupis_ornata" "Casearia_decandra" 0 1 0 6.518 4.4 "Thraupidae"
"Thraupis_ornata" "Leandra_aurea" 0 0 0 6.518 0.8 "Thraupidae"
"Thraupis_ornata" "Eugenia_cuprea" 0 0 0 6.518 13.04333333 "Thraupidae"
"Thraupis_ornata" "Eugenia_handroi" 0 0 0 6.518 11.9 "Thraupidae"
"Thraupis_ornata" "Eugenia_oblongata" 0 0 0 6.518 17 "Thraupidae"
"Thraupis_ornata" "Geonoma_elegans" 0 0 0 6.518 8.866666667 "Thraupidae"
"Thraupis_ornata" "Myrceugenia_myrcioides" 0 0 0 6.518 3 "Thraupidae"
"Thraupis_ornata" "Calyptranthes_concinna" 0 0 0 6.518 6 "Thraupidae"
"Thraupis_ornata" "Myrcia_hartwegiana" 0 0 0 6.518 3.7 "Thraupidae"
"Thraupis_ornata" "Leandra_barbinervis" 0 1 0 6.518 0.93 "Thraupidae"
"Thraupis_ornata" "Myrciaria_cuspidata" 0 0 0 6.518 5.6 "Thraupidae"
"Thraupis_ornata" "Rubus_brasiliensis" 0 1 0 6.518 3.69 "Thraupidae"
"Thraupis_palmarum" "Allophylus_edulis" 1 2 0.5 8.283986928 7.69 "Thraupidae"
"Thraupis_palmarum" "Cabralea_canjerana" 0 3 0 8.283986928 10 "Thraupidae"
"Thraupis_palmarum" "Campomanesia_xanthocarpa" 0 0 0 8.283986928 6 "Thraupidae"
"Thraupis_palmarum" "Cecropia_glaziovii" 0 3 0 8.283986928 2 "Thraupidae"
"Thraupis_palmarum" "Cecropia_pachystachya" 5 6 0.833333333333333 8.283986928 2 "Thraupidae"
"Thraupis_palmarum" "Citharexylum_myrianthum" 0 4 0 8.283986928 11 "Thraupidae"
"Thraupis_palmarum" "Coussapoa_microcarpa" 1 1 1 8.283986928 2.8 "Thraupidae"
"Thraupis_palmarum" "Cupania_oblongifolia" 1 3 0.333333333333333 8.283986928 11.8 "Thraupidae"
"Thraupis_palmarum" "Cupania_vernalis" 0 1 0 8.283986928 11 "Thraupidae"
"Thraupis_palmarum" "Eugenia_brasiliensis" 0 1 0 8.283986928 7.1 "Thraupidae"
"Thraupis_palmarum" "Eugenia_involucrata" 0 0 0 8.283986928 12 "Thraupidae"
"Thraupis_palmarum" "Euterpe_edulis" 0 4 0 8.283986928 11.7 "Thraupidae"
"Thraupis_palmarum" "Ficus_enormis" 1 1 1 8.283986928 15 "Thraupidae"
"Thraupis_palmarum" "Ficus_luschnathiana" 0 0 0 8.283986928 1.6 "Thraupidae"
"Thraupis_palmarum" "Ficus_pertusa" 0 1 0 8.283986928 1.1 "Thraupidae"
"Thraupis_palmarum" "Guarea_macrophylla" 0 2 0 8.283986928 12.8 "Thraupidae"
"Thraupis_palmarum" "Hyeronima_alchorneoides" 0 1 0 8.283986928 4 "Thraupidae"
"Thraupis_palmarum" "Marlierea_reitzii" 0 0 0 8.283986928 10.14 "Thraupidae"
"Thraupis_palmarum" "Matayba_elaeagnoides" 0 0 0 8.283986928 10 "Thraupidae"
"Thraupis_palmarum" "Miconia_cabucu" 0 2 0 8.283986928 2.6 "Thraupidae"
"Thraupis_palmarum" "Miconia_inconspicua" 0 0 0 8.283986928 1.13 "Thraupidae"
"Thraupis_palmarum" "Myrsine_coriacea" 3 4 0.75 8.283986928 2.99 "Thraupidae"
"Thraupis_palmarum" "Myrsine_umbellata" 2 5 0.4 8.283986928 3.7 "Thraupidae"
"Thraupis_palmarum" "Myrsine_venosa" 0 0 0 8.283986928 4.16 "Thraupidae"
"Thraupis_palmarum" "Pourouma_guianensis" 0 1 0 8.283986928 17.5 "Thraupidae"
"Thraupis_palmarum" "Protium_widgrenii" 0 1 0 8.283986928 16 "Thraupidae"
"Thraupis_palmarum" "Sorocea_bonplandii" 0 2 0 8.283986928 11.2 "Thraupidae"
"Thraupis_palmarum" "Tapirira_guianensis" 2 2 1 8.283986928 6.9 "Thraupidae"
"Thraupis_palmarum" "Virola_bicuhyba" 0 1 0 8.283986928 24 "Thraupidae"
"Thraupis_palmarum" "Virola_gardneri" 0 0 0 8.283986928 26 "Thraupidae"
"Thraupis_palmarum" "Alchornea_glandulosa" 3 5 0.6 8.283986928 8 "Thraupidae"
"Thraupis_palmarum" "Callicarpa_reevesii" 0 2 0 8.283986928 1.4 "Thraupidae"
"Thraupis_palmarum" "Miconia_rubiginosa" 0 1 0 8.283986928 1.27 "Thraupidae"
"Thraupis_palmarum" "Protium_spruceanum" 1 1 1 8.283986928 10 "Thraupidae"
"Thraupis_palmarum" "Richeria_grandis" 0 1 0 8.283986928 6.8 "Thraupidae"
"Thraupis_palmarum" "Rubus_rosifolius" 0 1 0 8.283986928 1.55 "Thraupidae"
"Thraupis_palmarum" "Schinus_terebinthifolius" 3 9 0.333333333333333 8.283986928 3.5 "Thraupidae"
"Thraupis_palmarum" "Trema_micrantha" 4 6 0.666666666666667 8.283986928 2 "Thraupidae"
